X,Y,Concentrations,Migration_front,Vx,Vy
85.0,365.0,4.840589542057539e-50,0.0,-0.11815730842942285,0.1347420566854658
85.0,375.0,5.542816064559529e-53,0.0,-0.11641708290558118,0.13428350773330874
85.0,385.0,0.0,0.0,-0.11481689031417232,0.13378378731611307
95.0,5.0,0.0,0.0,-0.0909820046862529,0.0675691621047078
95.0,15.0,0.0,0.0,-0.12069826834510272,0.06727025194510575
95.0,25.0,0.0,0.0,-0.12268180050444497,0.06705285159345398
95.0,35.0,0.0,0.0,-0.12481724623058418,0.0669358359737671
95.0,45.0,0.0,0.0,-0.12711387499006935,0.06694158745917855
95.0,55.0,0.0,0.0,-0.12958042204982015,0.0670966800635511
95.0,65.0,0.0,0.0,-0.13222449054725438,0.06743268826969416
95.0,75.0,0.0,0.0,-0.1350515952260728,0.06798709446955535
95.0,85.0,1.4677803463948863e-64,0.0,-0.1380636446199487,0.068804203112491
95.0,95.0,6.678391070376878e-59,0.0,-0.14125657696848562,0.06993584778461301
95.0,105.0,8.398905103797626e-54,0.0,-0.14461679163220223,0.07144147562824871
95.0,115.0,3.3762469931860862e-49,0.0,-0.1481160091481136,0.07338689962039319
95.0,125.0,3.4675836543434257e-45,0.0,-0.1517043671088491,0.07584065896757158
95.0,135.0,4.5040271026119546e-42,0.0,-0.1553021117691232,0.07886667169298901
95.0,145.0,1.3808632622831844e-31,0.0,-0.15879140805319814,0.08251204707766074
95.0,155.0,5.8061787306655785e-25,0.0,-0.16201162396786953,0.08679008784043077
95.0,165.0,6.097070833269467e-19,0.0,-0.1647633850086421,0.0916610896725156
95.0,175.0,6.845164010587059e-15,0.0,-0.16682706249731583,0.09701711502462604
95.0,185.0,1.2559868523725137e-12,0.0,-0.16799772815695685,0.10267937258445414
95.0,195.0,9.885067251117496e-11,0.0,-0.16813011205123155,0.10841490710051346
95.0,205.0,6.815993365322061e-10,0.0,-0.1671777066087801,0.1139715837784026
95.0,215.0,6.685109832879203e-10,0.0,-0.16520806044809083,0.11912058022705493
95.0,225.0,3.084470876523195e-10,2.0,-0.16238627843821898,0.12369106922055376
95.0,235.0,2.401002039371925e-11,4.0,-0.1589348229581055,0.12758633719704182
95.0,245.0,7.174275368304644e-14,6.0,-0.1550876709659695,0.13078038280125007
95.0,255.0,1.9589929874567632e-16,6.0,-0.15105475754691766,0.1333017808794348
95.0,265.0,4.651635771869811e-19,7.0,-0.147003208168682,0.13521353427546437
95.0,275.0,9.789588139639247e-22,6.0,-0.14305332816557503,0.13659517920631717
95.0,285.0,1.868870776380252e-24,5.0,-0.1392836493066117,0.13752982692713706
95.0,295.0,3.2753463673860634e-27,5.0,-0.1357396722668975,0.138096223886123
95.0,305.0,5.309089355668521e-30,3.0,-0.13244286628440788,0.13836472310226128
95.0,315.0,8.036455797768616e-33,1.0,-0.12939831754018083,0.1383958493069476
95.0,325.0,1.1503051656918416e-35,1.0,-0.1266005901201748,0.1382403749363676
95.0,335.0,1.575211152633547e-38,1.0,-0.12403793442726509,0.13794016025085565
95.0,345.0,2.0780871915529326e-41,1.0,-0.12169517403563015,0.13752929879733114
95.0,355.0,2.6435848606991046e-44,1.0,-0.11955561467346328,0.13703531228385546
95.0,365.0,3.231837733111685e-47,1.0,-0.11760226287054194,0.13648026672497474
95.0,375.0,3.7787908348675567e-50,0.0,-0.11581857223179116,0.13588175605118458
95.0,385.0,0.0,0.0,-0.11418887390722446,0.1352537396442367
105.0,5.0,0.0,0.0,-0.0909820046862529,0.06572967727170152
105.0,15.0,0.0,0.0,-0.12025688866610007,0.06528829759269889
105.0,25.0,0.0,0.0,-0.12231246369569712,0.06491896078395094
105.0,35.0,0.0,0.0,-0.12453896449458178,0.06464067904794844
105.0,45.0,0.0,0.0,-0.12694952910160529,0.06447633315948449
105.0,55.0,0.0,0.0,-0.12955766032835198,0.06445357143801633
105.0,65.0,0.0,0.0,-0.1323768846315731,0.06460596552233508
105.0,75.0,0.0,0.0,-0.13542009497202737,0.06497446526828965
105.0,85.0,1.5799229394060036e-61,0.0,-0.1386983248197762,0.06560914546811718
105.0,95.0,7.224132749803863e-56,0.0,-0.14221854435182382,0.06657111285145544
105.0,105.0,8.165109280680073e-51,0.0,-0.14597986409740438,0.06793418531665749
105.0,115.0,2.916278425498338e-46,0.0,-0.1499673170160117,0.06978549318455562
105.0,125.0,2.4918871652164123e-42,0.0,-0.15414230755442143,0.07222343363012788
105.0,135.0,2.8950354653118847e-39,0.0,-0.15842920097827085,0.07535052283927558
105.0,145.0,5.675437874324275e-29,0.0,-0.16269898939643068,0.07925810418250814
105.0,155.0,2.7618111291256386e-22,0.0,-0.1667542407909661,0.08400072100560475
105.0,165.0,3.011389103937913e-16,0.0,-0.17032458658637611,0.08956192258333869
105.0,175.0,2.618712810324839e-12,0.0,-0.17308618841816198,0.0958210485041848
105.0,185.0,4.3254619639703116e-10,0.0,-0.1747154453102129,0.10253876565744094
105.0,195.0,3.33974135181505e-08,0.0,-0.1749704228788811,0.1093790764850904
105.0,205.0,3.076010102889687e-07,0.0,-0.17376859765363264,0.11596996752994307
105.0,215.0,3.0309871889406447e-07,2.0,-0.17121889206192067,0.12198079914377283
105.0,225.0,1.288163187591384e-07,6.0,-0.16758801808772086,0.12718253879327465
105.0,235.0,9.709992868951845e-09,9.0,-0.16322126819529403,0.1314689840304633
105.0,245.0,4.173529256276732e-11,10.0,-0.15845991656498068,0.1348412296294745
105.0,255.0,1.2657793474376468e-13,8.0,-0.15358674103070288,0.13737321311325967
105.0,265.0,3.030630126247749e-16,9.0,-0.14880623837566978,0.13917624332024742
105.0,275.0,6.235765116687081e-19,8.0,-0.14424926911130423,0.14037218426597667
105.0,285.0,1.1625286239619926e-21,9.0,-0.13998863317900806,0.14107716813837295
105.0,295.0,2.0095863988994752e-24,7.0,-0.13605621989739963,0.1413937157688752
105.0,305.0,3.238490945519951e-27,5.0,-0.13245740127378725,0.1414082507582545
105.0,315.0,4.880423783443321e-30,6.0,-0.12918160681065646,0.14119154002873013
105.0,325.0,6.937189384217096e-33,2.0,-0.12620949972211212,0.1408004496306675
105.0,335.0,9.422155415213253e-36,1.0,-0.12351759027997661,0.14028010548337894
105.0,345.0,1.2371757967050308e-38,1.0,-0.12108107449965878,0.13966600594740766
105.0,355.0,1.5789073923029795e-41,1.0,-0.1188755036507614,0.1389858949247058
105.0,365.0,1.9548314630134186e-44,1.0,-0.11687770798220405,0.13826134003636778
105.0,375.0,2.333658774877105e-47,0.0,-0.11506625633323218,0.13750902413780886
105.0,385.0,0.0,0.0,-0.11342163379722553,0.13674178402781004
115.0,5.0,0.0,0.0,-0.0909820046862529,0.06383442464861606
115.0,15.0,0.0,0.0,-0.11965728888143103,0.06323482486394698
115.0,25.0,0.0,0.0,-0.12177229290276823,0.06269465407101811
115.0,35.0,0.0,0.0,-0.1240766841147083,0.062232373691144774
115.0,45.0,0.0,0.0,-0.12658762880153682,0.06187047339107626
115.0,55.0,0.0,0.0,-0.12932371497853523,0.061636528041259506
115.0,65.0,0.0,0.0,-0.1323050088757946,0.061564652285480984
115.0,75.0,0.0,0.0,-0.13555294105716192,0.061697498370615576
115.0,85.0,1.6353632486244184e-58,0.0,-0.13908977195862302,0.0620889455094623
115.0,95.0,7.4153227872403605e-53,0.0,-0.14293715916995808,0.06280756032759659
115.0,105.0,7.486669985958843e-48,0.0,-0.14711297895640613,0.0639406751865984
115.0,115.0,2.3561610065375267e-43,0.0,-0.15162501113537175,0.06559836930595832
115.0,125.0,1.6746571540374176e-39,0.0,-0.15645944103457465,0.06791550278611157
115.0,135.0,1.723910324904222e-36,0.0,-0.16156172581443284,0.07104802762227358
115.0,145.0,2.218253581801139e-26,0.0,-0.166808278263687,0.07515731648952993
115.0,155.0,1.1514848467845647e-19,0.0,-0.171971814317845,0.08037489001640871
115.0,165.0,1.2616514059526002e-13,0.0,-0.1766936528453035,0.0867439562753362
115.0,175.0,9.147505567634656e-10,0.0,-0.1804912944630502,0.09414906232022446
115.0,185.0,1.2791997020466271e-07,0.0,-0.1828354052640588,0.10226902227407031
115.0,195.0,8.915323721668956e-06,2.0,-0.18330151378745882,0.11060011318264795
115.0,205.0,0.00013828491070301424,5.0,-0.18173505787615016,0.1185665734051654
115.0,215.0,0.0001392698727475999,10.0,-0.17832400451392433,0.1256716858571692
115.0,225.0,5.867885214578177e-05,21.0,-0.1735240337699434,0.13160770153939177
115.0,235.0,3.3882861740331993e-06,22.0,-0.16789151564179133,0.136277948985889
115.0,245.0,2.2291299618800707e-08,17.0,-0.16193025302730543,0.13974828544821366
115.0,255.0,7.129211247506796e-11,18.0,-0.1560135024438136,0.14217504686132446
115.0,265.0,1.7304338258871901e-13,14.0,-0.1503760416676063,0.14374485015326097
115.0,275.0,3.541793789706804e-16,11.0,-0.14514215072495673,0.14463773176691336
115.0,285.0,6.514037510395029e-19,10.0,-0.14036108745593615,0.14501018604384153
115.0,295.0,1.116263724266101e-21,9.0,-0.13603661167963535,0.14499057782607724
115.0,305.0,1.7991913541856063e-24,6.0,-0.13214752172466893,0.1446806982769589
115.0,315.0,2.7206139096750266e-27,6.0,-0.12866056483071578,0.1441596562970182
115.0,325.0,3.863798030645048e-30,3.0,-0.12553802418166454,0.14348818075657063
115.0,335.0,5.206856525660053e-33,1.0,-0.12274193169585904,0.142712522172453
115.0,345.0,6.762657276858201e-36,1.0,-0.12023625560402829,0.1418677032768225
115.0,355.0,8.575489025565166e-39,1.0,-0.11798791472495393,0.14098011435101504
115.0,365.0,1.0661013916289435e-41,1.0,-0.11596713285903174,0.1400695392278428
115.0,375.0,1.2933043701483776e-44,0.0,-0.1141474350791362,0.13915071797374676
115.0,385.0,0.0,0.0,-0.11250546061509234,0.13823454479161357
125.0,5.0,0.0,0.0,-0.0909820046862529,0.06189539444848068
125.0,15.0,0.0,0.0,-0.1188843541479508,0.06112245971500056
125.0,25.0,0.0,0.0,-0.12104295390710641,0.06039312071933866
125.0,35.0,0.0,0.0,-0.12340808829272372,0.05972452489735409
125.0,45.0,0.0,0.0,-0.1260008375010801,0.05913773359689738
125.0,55.0,0.0,0.0,-0.12884479989718703,0.05865881851554914
125.0,65.0,0.0,0.0,-0.13196665630606033,0.05832046594581483
125.0,75.0,0.0,0.0,-0.13539683372230998,0.05816435861096278
125.0,85.0,1.6221392391253816e-55,0.0,-0.13917011618275124,0.05824470283509126
125.0,95.0,7.193495309833696e-50,0.0,-0.14332579973844978,0.05863334340358284
125.0,105.0,6.451613878556279e-45,0.0,-0.14790649687299506,0.05942686132017173
125.0,115.0,1.7762470194327493e-40,0.0,-0.15295379327216527,0.06075564345696535
125.0,125.0,1.0538041142506297e-36,0.0,-0.15849743947626668,0.06279364189865731
125.0,135.0,9.513685601786359e-34,0.0,-0.16453259336907006,0.06576450945329454
125.0,145.0,8.469970660975189e-24,0.0,-0.1709777628549707,0.0699339940445783
125.0,155.0,4.2253270920523047e-17,0.0,-0.177608394486309,0.07557057421304235
125.0,165.0,4.4122476255309664e-11,0.0,-0.18397664034400865,0.08285356171174743
125.0,175.0,3.0471690433232897e-07,2.0,-0.18936671237958858,0.09172897962828586
125.0,185.0,3.707930578154792e-05,3.0,-0.1928812079785592,0.10177478234278627
125.0,195.0,0.0017277090575292889,8.0,-0.19372706153635272,0.11220033009168011
125.0,205.0,0.05047968467395819,19.0,-0.19159358377191488,0.12205885598744495
125.0,215.0,0.05267253760580475,31.0,-0.18683410818156052,0.13056895965508106
125.0,225.0,0.027329016882541333,33.0,-0.18028134969785153,0.1373262755829892
125.0,235.0,0.0013244212475382645,35.0,-0.1728666770633088,0.1423014370045066
125.0,245.0,1.474988520634174e-05,32.0,-0.16533205845184445,0.14570324242904573
125.0,255.0,3.821778328756041e-08,30.0,-0.15814243555203455,0.14783217553726669
125.0,265.0,8.48311033926731e-11,27.0,-0.15152998780894997,0.1489861216786103
125.0,275.0,1.712267304959215e-13,22.0,-0.1455748900428911,0.14941886099654472
125.0,285.0,3.1614588481603514e-16,14.0,-0.14027300844888252,0.14933078198949107
125.0,295.0,5.470666025770158e-19,11.0,-0.13557975437073605,0.14887392468059168
125.0,305.0,8.977080106939143e-22,8.0,-0.13143485560656848,0.1481612585624914
125.0,315.0,1.388362665734216e-24,6.0,-0.12777511850020198,0.1472758122319775
125.0,325.0,2.0067576067116664e-27,3.0,-0.12454045415059646,0.1462782422009094
125.0,335.0,2.7162883370073426e-30,2.0,-0.12167636580483232,0.14521267630988274
125.0,345.0,3.491772559124844e-33,1.0,-0.11913466167299637,0.14411108237885076
125.0,355.0,4.348325560361384e-36,1.0,-0.11687332174016515,0.14299648939406204
125.0,365.0,5.329372155643715e-39,1.0,-0.11485599479293129,0.14188535132796154
125.0,375.0,6.457866461050003e-42,0.0,-0.11305136506055657,0.14078928130938193
125.0,385.0,0.0,0.0,-0.11143250549266237,0.13971632618695198
135.0,5.0,0.0,0.0,-0.0909820046862529,0.05992720000894194
135.0,15.0,0.0,0.0,-0.11792417106325782,0.058967016924249015
135.0,25.0,0.0,0.0,-0.12010742481646772,0.05803148783361033
135.0,35.0,0.0,0.0,-0.1225122934257526,0.057135692966639284
135.0,45.0,0.0,0.0,-0.12516334346382085,0.056298198929379935
135.0,55.0,0.0,0.0,-0.12808861548557943,0.055542014517772305
135.0,65.0,0.0,0.0,-0.1313207192876199,0.05489607749933195
135.0,75.0,0.0,0.0,-0.13489840660497399,0.05439765038199602
135.0,85.0,1.538147656175083e-52,0.0,-0.13886869208916006,0.05409622628840462
135.0,95.0,6.58060545883893e-47,0.0,-0.14328942389616361,0.05405985044611855
135.0,105.0,5.215533553780685e-42,0.0,-0.1482317626685263,0.054385116241649836
135.0,115.0,1.2487817253302902e-37,0.0,-0.1537809990527736,0.05521232202225804
135.0,125.0,6.219144291583124e-34,0.0,-0.1600318952235703,0.05674677776956184
135.0,135.0,4.873963650197359e-31,0.0,-0.1670701823385294,0.05928436673902111
135.0,145.0,3.208181497760515e-21,0.0,-0.17492388773613612,0.06323049162018637
135.0,155.0,1.4416043278241767e-14,0.0,-0.1834590644901986,0.06908116162407604
135.0,165.0,1.3350083062016672e-08,2.0,-0.19220099779287572,0.07730551907294307
135.0,175.0,9.350349689763745e-05,4.0,-0.20013118731614254,0.08806999400949703
135.0,185.0,0.012256299049336943,11.0,-0.20568214038483587,0.10087092641577365
135.0,195.0,0.21544385579942926,25.0,-0.20725513745137936,0.11439900233080043
135.0,205.0,0.4638078472097644,42.0,-0.20416408735162578,0.1269695059105112
135.0,215.0,0.4684090000156452,46.0,-0.19715001156054884,0.13728540928949967
135.0,225.0,0.4015778858084292,51.0,-0.18786245544090402,0.1448665150325521
135.0,235.0,0.19090761596255512,50.0,-0.17791194793642504,0.1499117859056684
135.0,245.0,0.013008913809304476,49.0,-0.1683493667805197,0.15292909423434356
135.0,255.0,2.3163565760237285e-05,43.0,-0.1596694183159329,0.15445607699824182
135.0,265.0,3.753005771151139e-08,34.0,-0.15201325807347724,0.15493934726276926
135.0,275.0,6.77719728882843e-11,26.0,-0.14534820366715018,0.15471266088702829
135.0,285.0,1.2592362665589904e-13,20.0,-0.13957400969512165,0.15401366213326742
135.0,295.0,2.274813713603302e-16,12.0,-0.13457423113552544,0.1530081388980569
135.0,305.0,3.9450028567590007e-19,10.0,-0.13023763664600618,0.15181091993749443
135.0,315.0,6.479906711401559e-22,5.0,-0.12646557681247145,0.1505013782497639
135.0,325.0,9.906427206048352e-25,2.0,-0.12317338035555477,0.14913430445472226
135.0,335.0,1.3968036929179638e-27,2.0,-0.12028945351603926,0.1477473921659292
135.0,345.0,1.8253485821635083e-30,1.0,-0.11775365140582605,0.14636638189875883
135.0,355.0,2.2481483040562788e-33,1.0,-0.11551555509381235,0.14500861525240608
135.0,365.0,2.6690413291560617e-36,0.0,-0.11353288968769419,0.14368551014716896
135.0,375.0,3.116147448083661e-39,0.0,-0.11177015351567725,0.1424042986022897
135.0,385.0,0.0,0.0,-0.11019746249991376,0.14116925560954102
145.0,5.0,0.0,0.0,-0.0909820046862529,0.05794698732325
145.0,15.0,0.0,0.0,-0.11676457175605756,0.056787388016049635
145.0,25.0,0.0,0.0,-0.11895073060798111,0.05563069380756313
145.0,35.0,0.0,0.0,-0.12137088617129531,0.05448928655310577
145.0,45.0,0.0,0.0,-0.12405237555259838,0.05337831864188326
145.0,55.0,0.0,0.0,-0.12702660700499735,0.05231631016130126
145.0,65.0,0.0,0.0,-0.13033056148690256,0.051326152360583965
145.0,75.0,0.0,0.0,-0.13400918489647287,0.050436930652082726
145.0,85.0,1.392755206900767e-49,0.0,-0.1381190764781623,0.04968731504108504
145.0,95.0,5.675192778017501e-44,0.0,-0.14273392705333635,0.04913181819825771
145.0,105.0,3.955793501246831e-39,0.0,-0.14795205423217853,0.04885210976191002
145.0,115.0,8.206283455240461e-35,0.0,-0.15390582142959036,0.04897693213872686
145.0,125.0,3.4506528305130196e-31,0.0,-0.16077087504225335,0.049715911957409854
145.0,135.0,2.3251585402083982e-28,0.0,-0.1687676954422467,0.051413425061127206
145.0,145.0,1.1726383526907418e-18,0.0,-0.1781333600328418,0.054622897357832864
145.0,155.0,5.056450496853822e-12,1.0,-0.18900797072243516,0.06017180359006941
145.0,165.0,4.031465822137022e-06,5.0,-0.2011291800646051,0.06909998586179888
145.0,175.0,0.022052176123937967,12.0,-0.21325205382413753,0.0822208523697938
145.0,185.0,0.28354241582382583,26.0,-0.2226259388654378,0.09916465085039579
145.0,195.0,0.6727206642214681,49.0,-0.22572308869281177,0.1176326020918283
145.0,205.0,0.8799694203952938,63.0,-0.22082183087338206,0.13429034561358455
145.0,215.0,0.8755458488314093,74.0,-0.20971522914974403,0.14685556320277954
145.0,225.0,0.8330318822115876,77.0,-0.19599678471077284,0.1549898924726485
145.0,235.0,0.647191294682738,75.0,-0.18247218293770903,0.15955012747393255
145.0,245.0,0.26528601923599743,71.0,-0.170426692988094,0.16162745368150674
145.0,255.0,0.011771351274080412,61.0,-0.16014594696923037,0.1621039823348043
145.0,265.0,1.415681996645955e-05,45.0,-0.15149567491641494,0.16158639917774198
145.0,275.0,2.0767285614624575e-08,34.0,-0.14422873261264857,0.1604669281232404
145.0,285.0,3.8512063550778127e-11,23.0,-0.1381018155292884,0.15899473395740726
145.0,295.0,7.64202292280313e-14,15.0,-0.13290776638147567,0.1573282692033574
145.0,305.0,1.4848453261052582e-16,9.0,-0.1284782671362163,0.15556889969356755
145.0,315.0,2.7344370689394855e-19,4.0,-0.124678367472418,0.1537816903535141
145.0,325.0,4.667458915748011e-22,2.0,-0.12139994598346725,0.1520082559814265
145.0,335.0,7.272056795570118e-25,2.0,-0.11855603286501053,0.15027483533039782
145.0,345.0,1.0302478610274666e-27,1.0,-0.11607628653561755,0.14859747046018937
145.0,355.0,1.3365945041128463e-30,0.0,-0.11390348033322167,0.1469853956995986
145.0,365.0,1.6079496002389143e-33,0.0,-0.1119907861721623,0.14544329218406682
145.0,375.0,1.821493243337728e-36,0.0,-0.11029966831349523,0.14397280698188483
145.0,385.0,0.0,0.0,-0.10879824161177565,0.14257358609374665
155.0,5.0,0.0,0.0,-0.0909820046862529,0.055974227225109315
155.0,15.0,0.0,0.0,-0.11539559035924193,0.05460524582829371
155.0,25.0,0.0,0.0,-0.11756055460389349,0.05321506982420597
155.0,35.0,0.0,0.0,-0.11996880807096896,0.05181299172387964
155.0,45.0,0.0,0.0,-0.1226495701020698,0.05041018627335118
155.0,55.0,0.0,0.0,-0.12563616730597713,0.049019746574330926
155.0,65.0,0.0,0.0,-0.12896762807608322,0.04765681316351148
155.0,75.0,0.0,0.0,-0.13269148322056648,0.04633911148760519
155.0,85.0,1.2046263169542273e-46,0.0,-0.13686854662400805,0.045088581633450885
155.0,95.0,4.62081172586957e-41,0.0,-0.1415808107137978,0.04393546529391234
155.0,105.0,2.821358848921327e-36,0.0,-0.1469440708188508,0.04292748188058455
155.0,115.0,5.073098775021186e-32,0.0,-0.15312750128396763,0.04214916173496179
155.0,125.0,1.8080767435342912e-28,0.0,-0.16038292381000444,0.04176121050271282
155.0,135.0,1.0380482219699287e-25,0.0,-0.16908534814966972,0.042078863210135806
155.0,145.0,3.8543235854959305e-16,0.0,-0.1797759870189568,0.04372149019625095
155.0,155.0,1.8249895277406857e-09,1.0,-0.193150819966642,0.04786433944045769
155.0,165.0,0.0012955529476637055,9.0,-0.2097714413201498,0.05650660069600234
155.0,175.0,0.20678616328548596,22.0,-0.22891561031793606,0.07217015718980087
155.0,185.0,0.6959911679049302,46.0,-0.24616592702018875,0.09571014534455188
155.0,195.0,0.9529656123044848,67.0,-0.2529162167702886,0.1229032734220285
155.0,205.0,0.9857407519656802,85.0,-0.2440034181475098,0.1460848606961563
155.0,215.0,0.9835509809233117,91.0,-0.22468417262985813,0.16105380417627052
155.0,225.0,0.9688817355065593,95.0,-0.2036505192158889,0.16870753868138647
155.0,235.0,0.8924519766431858,92.0,-0.1853909501973456,0.17162630594102296
155.0,245.0,0.5931924580539977,83.0,-0.17067841091529012,0.17187802386821915
155.0,255.0,0.14332530274254118,71.0,-0.1589782900161287,0.17071036691511748
155.0,265.0,0.0007303579701186487,61.0,-0.14959744521079424,0.16881213720949675
155.0,275.0,2.5963250766264926e-06,42.0,-0.14197592826235608,0.16655933285920432
155.0,285.0,7.566911023182103e-09,27.0,-0.13570339241694046,0.16416090974685624
155.0,295.0,1.937497873448314e-11,16.0,-0.130482321840312,0.16173546520569262
155.0,305.0,4.519981957586601e-14,9.0,-0.12609373931942017,0.1593509373888965
155.0,315.0,9.75740238915674e-17,5.0,-0.1223731716347183,0.15704574155119685
155.0,325.0,1.9442547821700416e-19,1.0,-0.11919474640808919,0.15484054197581876
155.0,335.0,3.535668239821518e-22,1.0,-0.11646060929359396,0.1527451184044022
155.0,345.0,5.800092493530386e-25,1.0,-0.11409369790421366,0.1507625297729983
155.0,355.0,8.62094740508387e-28,0.0,-0.11203266286559911,0.14889171230537585
155.0,365.0,1.1704898965716603e-30,0.0,-0.1102282050693611,0.1471291312025745
155.0,375.0,1.457726426706287e-33,0.0,-0.1086403784063375,0.14546984129541668
155.0,385.0,0.0,0.0,-0.10723657022828745,0.14390816991192862
165.0,5.0,0.0,0.0,-0.0909820046862529,0.054030421159828396
165.0,15.0,0.0,0.0,-0.11380977199566053,0.05244460279624692
165.0,25.0,0.0,0.0,-0.11592761469736479,0.05081166288971827
165.0,35.0,0.0,0.0,-0.11829488745952922,0.049137742278278496
165.0,45.0,0.0,0.0,-0.12094184758273006,0.04743001975893882
165.0,55.0,0.0,0.0,-0.12390222787609526,0.0456960803290569
165.0,65.0,0.0,0.0,-0.1272144299606404,0.043942882213614115
165.0,75.0,0.0,0.0,-0.13092397477417003,0.042175373767217667
165.0,85.0,9.967240833230065e-44,0.0,-0.13508826023904896,0.04039508738225857
165.0,95.0,3.562419812044286e-38,0.0,-0.1397853246935565,0.038599601362017295
165.0,105.0,1.9007036919276267e-33,0.0,-0.14512934726655927,0.03678487780972578
165.0,115.0,2.987079074408253e-29,0.0,-0.15129748161729975,0.03495485814305792
165.0,125.0,9.023959597568773e-26,0.0,-0.15857650859352646,0.03314844292658
165.0,135.0,4.372363912488207e-23,0.0,-0.1674463266892862,0.03150942146619645
165.0,145.0,1.0457122811012926e-13,0.0,-0.17873373961322125,0.030467174060460858
165.0,155.0,5.609234777533576e-07,4.0,-0.19388311159931715,0.03119946569313596
165.0,165.0,0.024932212173216662,15.0,-0.2152686604874436,0.03669668486042982
165.0,175.0,0.45814204259385566,38.0,-0.24545741969023566,0.053238494232729555
165.0,185.0,0.9228197640202753,60.0,-0.28067904417680045,0.0877516113893412
165.0,195.0,0.998810682703686,87.0,-0.2982047357490992,0.13304013036815185
165.0,205.0,0.9991387286896991,94.0,-0.2780632509034962,0.16709996312413825
165.0,215.0,0.9986443560433166,99.0,-0.24034942311841384,0.18276521361269404
165.0,225.0,0.9918450155517144,99.0,-0.20790521253844715,0.18701990693525228
165.0,235.0,0.9443093509063395,99.0,-0.18459388121302547,0.18622283795093209
165.0,245.0,0.7182160355091148,90.0,-0.16791291887511312,0.1834573459107552
165.0,255.0,0.25798526384710124,79.0,-0.1555192323962586,0.17999828829088502
165.0,265.0,0.00248747977380836,63.0,-0.14596562248754974,0.17636646556764052
165.0,275.0,9.94597231577216e-06,44.0,-0.13839271048024546,0.17278324778552984
165.0,285.0,3.53832823787909e-08,26.0,-0.1322662802286173,0.16934613559720674
165.0,295.0,1.0351981264882039e-10,18.0,-0.1272332489313321,0.16609706268822685
165.0,305.0,2.675838912002602e-13,10.0,-0.1230474874609302,0.16305081082973683
165.0,315.0,6.420078648986869e-16,6.0,-0.11953041353091808,0.16020805272593663
165.0,325.0,1.457973591192001e-18,4.0,-0.1165486666789939,0.15756197299684135
165.0,335.0,3.129551703501729e-21,1.0,-0.11400054080561342,0.15510190450886077
165.0,345.0,6.3018465249354984e-24,1.0,-0.11180721524315572,0.1528154218478028
165.0,355.0,1.1861618351228064e-26,1.0,-0.10990680861998012,0.15068956760218377
165.0,365.0,2.0878359169180364e-29,1.0,-0.10825020182943947,0.14871156436226227
165.0,375.0,3.445962677468294e-32,1.0,-0.10679802713646663,0.14686921309239137
165.0,385.0,0.0,0.0,-0.10551845559475331,0.1451510984588572
175.0,5.0,0.0,0.0,-0.0909820046862529,0.05213877942844991
175.0,15.0,0.0,0.0,-0.11200230276984206,0.050331310202631534
175.0,25.0,0.0,0.0,-0.11404572359052481,0.048449419095791466
175.0,35.0,0.0,0.0,-0.11634184246079783,0.04649637409706021
175.0,45.0,0.0,0.0,-0.11892145016413841,0.044475976678468365
175.0,55.0,0.0,0.0,-0.1218175922166754,0.042391341019048616
175.0,65.0,0.0,0.0,-0.12506576212306822,0.04024267318147648
175.0,75.0,0.0,0.0,-0.1287049868958053,0.03802368530311164
175.0,85.0,7.907243207339617e-41,0.0,-0.1327809204498393,0.03571634551390218
175.0,95.0,2.610706366089211e-35,0.0,-0.13735286388161802,0.03328388470196363
175.0,105.0,1.2175504414670213e-30,0.0,-0.1425078414192708,0.030662378854675047
175.0,115.0,1.710025010731071e-26,0.0,-0.14838692654821203,0.027751823785587396
175.0,125.0,4.356550590114321e-23,0.0,-0.1552337196782817,0.024409034870342634
175.0,135.0,1.7615846830357778e-20,0.0,-0.16348861447179064,0.02045132265284712
175.0,145.0,2.127055226393093e-11,0.0,-0.17399645151586735,0.015714034555493177
175.0,155.0,4.8120396372506704e-06,4.0,-0.18853748689166328,0.010368409847839415
175.0,165.0,0.05963206534736466,18.0,-0.21133218367848572,0.006431933038881572
175.0,175.0,0.6362393086026891,44.0,-0.25302137138263076,0.013995884731276493
175.0,185.0,0.9821931343524064,82.0,-0.3309583798351021,0.06427522038957822
175.0,195.0,0.99997945075672,94.0,-0.393082720507904,0.15915320514838296
175.0,205.0,0.9999876207916022,100.0,-0.3277639599378907,0.20885391418277757
175.0,215.0,0.9997320766127606,100.0,-0.2467966462425373,0.21530113730690084
175.0,225.0,0.9942400699585218,100.0,-0.2023917206304344,0.2097876453988881
175.0,235.0,0.9520308011214023,100.0,-0.17731900876832596,0.2025127729541887
175.0,245.0,0.7290980518752708,95.0,-0.1610212691326121,0.1956211232116876
175.0,255.0,0.277238727362761,76.0,-0.1493139351529771,0.1894158259684062
175.0,265.0,0.0045849996605920275,60.0,-0.14040384569394024,0.18385404917479664
175.0,275.0,1.408148560906802e-05,43.0,-0.1333913866339557,0.17885272532850693
175.0,285.0,5.174326962955589e-08,22.0,-0.12775271551937445,0.17433916061926397
175.0,295.0,1.6147195791096514e-10,14.0,-0.12314773196804604,0.17025364365597784
175.0,305.0,4.366560104281167e-13,11.0,-0.11933986103842961,0.16654601723347742
175.0,315.0,1.0847878542047643e-15,7.0,-0.11615747951120964,0.16317308321376897
